Page,Title,Link
13,"Queen Margot 1994 2160p UHD Blu-ray Remux HEVC DV DTS-HD MA 5.1-HDT",https://hduse.net/topic-queen-margot-1994-2160p-uhd-blu-ray-remux-hevc-dv-dts-hd-ma-5-1-hdt-25341.html
13,"Mulan 1998 2160p UHD BluRay REMUX HDR HEVC Atmos-TRiToN",https://hduse.net/topic-mulan-1998-2160p-uhd-bluray-remux-hdr-hevc-atmos-triton-25339.html
13,"Mad Max (1981-1985) 2160p UHD BluRay REMUX HEVC TrueHD 7.1 Atmos-MiXeD",https://hduse.net/topic-mad-max-1981-1985-2160p-uhd-bluray-remux-hevc-truehd-7-1-atmos-mixed-25337.html
13,"Prisoners of the Ghostland 2021 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-prisoners-of-the-ghostland-2021-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-25308.html
13,"The Outsiders 1983 2160p UHD Blu-ray Remux HEVC DTS-HD MA 5 0-HDT",https://hduse.net/topic-the-outsiders-1983-2160p-uhd-blu-ray-remux-hevc-dts-hd-ma-5-0-hdt-25306.html
13,"Batman Year One 2011 2160p UHD Blu-ray Remux HEVC DTS-HD MA 5.1-HDT",https://hduse.net/topic-batman-year-one-2011-2160p-uhd-blu-ray-remux-hevc-dts-hd-ma-5-1-hdt-25296.html
13,"Shang Chi and the Legend of the Ten Rings 2021 2160p UHD Blu-ray Remux HEVC TrueHD 7",https://hduse.net/topic-shang-chi-and-the-legend-of-the-ten-rings-2021-2160p-uhd-blu-ray-remux-hevc-truehd-7-25270.html
13,"Yakuza Princess 2021 2160p UHD Remux HEVC DoVi TrueHD Atmos 7 1-playBD",https://hduse.net/topic-yakuza-princess-2021-2160p-uhd-remux-hevc-dovi-truehd-atmos-7-1-playbd-25268.html
13,"The Day of the Beast 1995 2160p UHD Blu-ray Remux HEVC DTS-HD MA 5.1-HDT",https://hduse.net/topic-the-day-of-the-beast-1995-2160p-uhd-blu-ray-remux-hevc-dts-hd-ma-5-1-hdt-25266.html
13,"Summer of 84 2018 UHD BluRay 2160p DTS-HD MA 5.1 HEVC REMUX-FraMeSToR",https://hduse.net/topic-summer-of-84-2018-uhd-bluray-2160p-dts-hd-ma-5-1-hevc-remux-framestor-25196.html
13,"The Courier 2020 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-the-courier-2020-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-25192.html
13,"The Night Porter 1974 2160p UHD Blu-ray Remux HEVC DTS-HD MA 2 0-HDT",https://hduse.net/topic-the-night-porter-1974-2160p-uhd-blu-ray-remux-hevc-dts-hd-ma-2-0-hdt-25190.html
13,"The Guest 2014 2160p UHD Blu-ray Remux HEVC DTS-HD MA 5.1-HDT",https://hduse.net/topic-the-guest-2014-2160p-uhd-blu-ray-remux-hevc-dts-hd-ma-5-1-hdt-25168.html
13,"The Lincoln Lawyer 2011 2160p UHD Remux HEVC HDR TrueHD Atmos 7 1-playBD",https://hduse.net/topic-the-lincoln-lawyer-2011-2160p-uhd-remux-hevc-hdr-truehd-atmos-7-1-playbd-25166.html
13,"Reminiscence 2021 2160p UHD Remux HEVC DoVi TrueHD Atmos 7 1-playBD",https://hduse.net/topic-reminiscence-2021-2160p-uhd-remux-hevc-dovi-truehd-atmos-7-1-playbd-25164.html
13,"The Guns of Navarone 1961 2160p UHD Blu-ray Remux HEVC TrueHD 7 1-HDT",https://hduse.net/topic-the-guns-of-navarone-1961-2160p-uhd-blu-ray-remux-hevc-truehd-7-1-hdt-25117.html
13,"Helios 2015 2160p UHD Blu-ray Remux HEVC TrueHD 7 1-HDT",https://hduse.net/topic-helios-2015-2160p-uhd-blu-ray-remux-hevc-truehd-7-1-hdt-25102.html
13,"Ticks 1993 2160p UHD Blu-ray Remux HEVC DTS-HD MA 2 0-HDT",https://hduse.net/topic-ticks-1993-2160p-uhd-blu-ray-remux-hevc-dts-hd-ma-2-0-hdt-25082.html
13,"I Spit on Your Grave 1978 2160p UHD Blu-ray Remux HEVC DTS-HD MA 5.1-HDT",https://hduse.net/topic-i-spit-on-your-grave-1978-2160p-uhd-blu-ray-remux-hevc-dts-hd-ma-5-1-hdt-25069.html
13,"Paradox 2017 2160p UHD Blu-ray Remux HEVC TrueHD 5 1-HDT",https://hduse.net/topic-paradox-2017-2160p-uhd-blu-ray-remux-hevc-truehd-5-1-hdt-25019.html
14,"One Eight Seven 1997 2160p UHD Remux HEVC SDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-one-eight-seven-1997-2160p-uhd-remux-hevc-sdr-dts-hd-ma-5-1-playbd-25003.html
14,"Patriot Games 1992 2160p UHD Remux HEVC DoVi TrueHD 5 1-playBD",https://hduse.net/topic-patriot-games-1992-2160p-uhd-remux-hevc-dovi-truehd-5-1-playbd-25001.html
14,"The Howling 1981 2160p UHD Blu-ray Remux HEVC DV DTS-HD MA 5.1-HDT",https://hduse.net/topic-the-howling-1981-2160p-uhd-blu-ray-remux-hevc-dv-dts-hd-ma-5-1-hdt-24952.html
14,"Brimstone 2016 2160p UHD Blu-ray Remux HEVC DTS-HD MA 5.1-HDT",https://hduse.net/topic-brimstone-2016-2160p-uhd-blu-ray-remux-hevc-dts-hd-ma-5-1-hdt-24914.html
14,"The Running Man 1987 2160p UHD BluRay REMUX DV HDR HEVC DTS-HD MA 7 1-TRiToN",https://hduse.net/topic-the-running-man-1987-2160p-uhd-bluray-remux-dv-hdr-hevc-dts-hd-ma-7-1-triton-24894.html
14,"Wrath of Man 2021 2160p UHD BluRay REMUX HEVC DTS-HD MA 7 1-RMS",https://hduse.net/topic-wrath-of-man-2021-2160p-uhd-bluray-remux-hevc-dts-hd-ma-7-1-rms-24855.html
14,"Don't Breathe 2 2021 2160p UHD Blu-ray Remux HEVC TrueHD 7 1-HDT",https://hduse.net/topic-don-t-breathe-2-2021-2160p-uhd-blu-ray-remux-hevc-truehd-7-1-hdt-24853.html
14,"Injustice 2021 2160p UHD Blu-ray Remux HEVC DTS-HD MA 5.1-E.N.D",https://hduse.net/topic-injustice-2021-2160p-uhd-blu-ray-remux-hevc-dts-hd-ma-5-1-e-n-d-24823.html
14,"Breach 2020 2160p UHD Blu-ray Remux HEVC DTS-HD MA 5.1-HDT",https://hduse.net/topic-breach-2020-2160p-uhd-blu-ray-remux-hevc-dts-hd-ma-5-1-hdt-24732.html
14,"The Silence of the Lambs 1991 UHD BluRay 2160p DTS-HD MA 5.1 DV HEVC HYBRID REMUX-Fra",https://hduse.net/topic-the-silence-of-the-lambs-1991-uhd-bluray-2160p-dts-hd-ma-5-1-dv-hevc-hybrid-remux-fra-24701.html
14,"Old 2021 2160p UHD BluRay REMUX DV HDR HEVC Atmos-TRiToN",https://hduse.net/topic-old-2021-2160p-uhd-bluray-remux-dv-hdr-hevc-atmos-triton-24687.html
14,"The Suicide Squad 2021 2160p UHD Blu-ray Remux HEVC DV TrueHD 7 1-HDT",https://hduse.net/topic-the-suicide-squad-2021-2160p-uhd-blu-ray-remux-hevc-dv-truehd-7-1-hdt-24671.html
14,"Dark Web Cicada 3301 2021 2160p UHD Blu-ray Remux HEVC DTS-HD MA 5.1-HDT",https://hduse.net/topic-dark-web-cicada-3301-2021-2160p-uhd-blu-ray-remux-hevc-dts-hd-ma-5-1-hdt-24669.html
14,"The Protege 2021 2160p UHD BluRay REMUX DV HDR HEVC Atmos-TRiToN",https://hduse.net/topic-the-protege-2021-2160p-uhd-bluray-remux-dv-hdr-hevc-atmos-triton-24667.html
14,"Scream 1996 2160p UHD Blu-ray Remux HEVC DV DTS-HD MA 5.1-HDT",https://hduse.net/topic-scream-1996-2160p-uhd-blu-ray-remux-hevc-dv-dts-hd-ma-5-1-hdt-24665.html
14,"Inglourious Basterds 2009 2160p UHD Blu-ray Remux HEVC DTS-HD MA 5.1-HDT",https://hduse.net/topic-inglourious-basterds-2009-2160p-uhd-blu-ray-remux-hevc-dts-hd-ma-5-1-hdt-24545.html
14,"Profondo rosso 1975 2160p UHD Blu-ray Remux HEVC DV DTS-HD 1 0-HDT",https://hduse.net/topic-profondo-rosso-1975-2160p-uhd-blu-ray-remux-hevc-dv-dts-hd-1-0-hdt-24543.html
14,"The Green Knight 2021 PROPER 2160p UHD Remux HEVC DoVi TrueHD Atmos 7 1-playBD",https://hduse.net/topic-the-green-knight-2021-proper-2160p-uhd-remux-hevc-dovi-truehd-atmos-7-1-playbd-24421.html
14,"Misery 1990 2160p UHD Blu-ray Remux HEVC DTS-HD MA 5.1-HDT",https://hduse.net/topic-misery-1990-2160p-uhd-blu-ray-remux-hevc-dts-hd-ma-5-1-hdt-24397.html
14,"The Last Black Man in San Francisco 2019 2160p UHD Blu-ray Remux HEVC DV DTS-HD MA 5.",https://hduse.net/topic-the-last-black-man-in-san-francisco-2019-2160p-uhd-blu-ray-remux-hevc-dv-dts-hd-ma-5-24361.html
15,"The Wolf Man 1941 2160p UHD Blu-ray Remux HEVC DTS-HD MA 2 0-HDT",https://hduse.net/topic-the-wolf-man-1941-2160p-uhd-blu-ray-remux-hevc-dts-hd-ma-2-0-hdt-24359.html
15,"Carlito's Way 1993 2160p UHD Blu-ray Remux HEVC DTS-X MA 7 1-HDT",https://hduse.net/topic-carlito-s-way-1993-2160p-uhd-blu-ray-remux-hevc-dts-x-ma-7-1-hdt-24346.html
15,"Halloween (1978-1981-1982-1988) 2160p UHD Blu-ray Remux HEVC DV TrueHD 7.1-MixeD",https://hduse.net/topic-halloween-1978-1981-1982-1988-2160p-uhd-blu-ray-remux-hevc-dv-truehd-7-1-mixed-24344.html
15,"Early Man 2018 2160p UHD Blu-ray Remux HEVC DoVi DD+ 7.1 - SumVision",https://hduse.net/topic-early-man-2018-2160p-uhd-blu-ray-remux-hevc-dovi-dd-7-1-sumvision-24293.html
15,"Halloween II 1981 2160p UHD Blu-ray Remux HEVC TrueHD 7 1-HDT",https://hduse.net/topic-halloween-ii-1981-2160p-uhd-blu-ray-remux-hevc-truehd-7-1-hdt-24259.html
15,"Space Jam- A New Legacy (2021) 2160p UHD BluRay Remux HDR HEVC [EN] Atmos TrueHD 7 1-",https://hduse.net/topic-space-jam-a-new-legacy-2021-2160p-uhd-bluray-remux-hdr-hevc-en-atmos-truehd-7-1-24111.html
15,"Free Guy 2021 2160p UHD Blu-ray Remux HEVC TrueHD 7 1-HDT",https://hduse.net/topic-free-guy-2021-2160p-uhd-blu-ray-remux-hevc-truehd-7-1-hdt-24040.html
15,"Jungle Cruise 2021 2160p UHD Blu-ray Remux HEVC TrueHD 7 1-HDT",https://hduse.net/topic-jungle-cruise-2021-2160p-uhd-blu-ray-remux-hevc-truehd-7-1-hdt-24038.html
15,"Son 2019 2160p UHD Blu-ray Remux HEVC DTS-HD MA 5.1-HDT",https://hduse.net/topic-son-2019-2160p-uhd-blu-ray-remux-hevc-dts-hd-ma-5-1-hdt-23985.html
15,"Children of the Corn 1984 2160p UHD Blu-ray Remux HEVC DTS-HD MA 5.1-HDT",https://hduse.net/topic-children-of-the-corn-1984-2160p-uhd-blu-ray-remux-hevc-dts-hd-ma-5-1-hdt-23983.html
15,"The Servant 1963 2160p UHD Blu-ray Remux HEVC DTS-HD MA 2 0-HDT",https://hduse.net/topic-the-servant-1963-2160p-uhd-blu-ray-remux-hevc-dts-hd-ma-2-0-hdt-23924.html
15,"The Forever Purge 2021 2160p UHD Blu-ray Remux HEVC TrueHD 7 1-HDT",https://hduse.net/topic-the-forever-purge-2021-2160p-uhd-blu-ray-remux-hevc-truehd-7-1-hdt-23879.html
15,"Savage Pampas 1966 2160p BluRay REMUX HEVC DTS-HD MA 2 0-FGT",https://hduse.net/topic-savage-pampas-1966-2160p-bluray-remux-hevc-dts-hd-ma-2-0-fgt-23877.html
15,"Shrek 2001 2160p UHD Blu-ray Remux HEVC DTS 2 0-HDT",https://hduse.net/topic-shrek-2001-2160p-uhd-blu-ray-remux-hevc-dts-2-0-hdt-23875.html
15,"La haine 1995 2160p UHD Blu-ray Remux HEVC DTS-HD MA 5.1-HDT",https://hduse.net/topic-la-haine-1995-2160p-uhd-blu-ray-remux-hevc-dts-hd-ma-5-1-hdt-23736.html
15,"A Clockwork Orange 1971 2160p UHD Blu-ray Remux HEVC DTS-HD MA 5.1-HDT",https://hduse.net/topic-a-clockwork-orange-1971-2160p-uhd-blu-ray-remux-hevc-dts-hd-ma-5-1-hdt-23734.html
15,"The Social Network 2010 2160p UHD Blu-ray Remux HEVC TrueHD 7 1-HDT",https://hduse.net/topic-the-social-network-2010-2160p-uhd-blu-ray-remux-hevc-truehd-7-1-hdt-23732.html
15,"Unbreakable 2000 2160p UHD Blu-ray Remux HEVC DTS-HD MA 5.1-HDT",https://hduse.net/topic-unbreakable-2000-2160p-uhd-blu-ray-remux-hevc-dts-hd-ma-5-1-hdt-23730.html
15,"Sense and Sensibility 1995 2160p UHD Blu-ray Remux HEVC TrueHD 7 1-HDT",https://hduse.net/topic-sense-and-sensibility-1995-2160p-uhd-blu-ray-remux-hevc-truehd-7-1-hdt-23694.html
15,"Taxi Driver 1976 2160p UHD Bluray REMUX DV HEVC DTS-HD MA 5.1-4K4U",https://hduse.net/topic-taxi-driver-1976-2160p-uhd-bluray-remux-dv-hevc-dts-hd-ma-5-1-4k4u-23611.html
16,"Oliver! 1968 2160p UHD Blu-ray Remux HEVC TrueHD 7 1-HDT",https://hduse.net/topic-oliver-1968-2160p-uhd-blu-ray-remux-hevc-truehd-7-1-hdt-23609.html
16,"Anatomy of a Murder 1959 2160p UHD Blu-ray Remux HEVC TrueHD 7 1-HDT",https://hduse.net/topic-anatomy-of-a-murder-1959-2160p-uhd-blu-ray-remux-hevc-truehd-7-1-hdt-23607.html
16,"Stripes 1981 2160p UHD Blu-ray Remux HEVC TrueHD 7 1-HDT",https://hduse.net/topic-stripes-1981-2160p-uhd-blu-ray-remux-hevc-truehd-7-1-hdt-23605.html
16,"They Live 1988 2160p UHD Remux HEVC DoVi TrueHD Atmos 7 1-playBD",https://hduse.net/topic-they-live-1988-2160p-uhd-remux-hevc-dovi-truehd-atmos-7-1-playbd-23603.html
16,"The Boss Baby Family Business 2021 2160p UHD Blu-ray Remux HEVC TrueHD 7 1-HDT",https://hduse.net/topic-the-boss-baby-family-business-2021-2160p-uhd-blu-ray-remux-hevc-truehd-7-1-hdt-23386.html
16,"Two Evil Eyes 1990 2160p UHD Blu-ray Remux HEVC TrueHD 7 1-HDT",https://hduse.net/topic-two-evil-eyes-1990-2160p-uhd-blu-ray-remux-hevc-truehd-7-1-hdt-23378.html
16,"The Shawshank Redemption 1994 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-the-shawshank-redemption-1994-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-23347.html
16,"Black Widow 2021 2160p UHD Blu-ray Remux HEVC TrueHD 7 1-HDT",https://hduse.net/topic-black-widow-2021-2160p-uhd-blu-ray-remux-hevc-truehd-7-1-hdt-23241.html
16,"The Thing 1982 2160p UHD Blu-ray Remux HEVC DTS-HD MA 7 1-HDT",https://hduse.net/topic-the-thing-1982-2160p-uhd-blu-ray-remux-hevc-dts-hd-ma-7-1-hdt-23145.html
16,"Star Trek The Motion Picture 1979 2160p UHD Blu-ray Remux HEVC TrueHD 7 1-HDT",https://hduse.net/topic-star-trek-the-motion-picture-1979-2160p-uhd-blu-ray-remux-hevc-truehd-7-1-hdt.html
16,"Terminal Island 1973 2160p UHD Blu-ray Remux HEVC FLAC 2 0-SiCFoI",https://hduse.net/topic-terminal-island-1973-2160p-uhd-blu-ray-remux-hevc-flac-2-0-sicfoi-22985.html
16,"Awaken 2018 2160p UHD Blu-ray Remux HEVC DTS-HD MA 7 1-HDT",https://hduse.net/topic-awaken-2018-2160p-uhd-blu-ray-remux-hevc-dts-hd-ma-7-1-hdt-22983.html
16,"F9 The Fast Saga 2021 DC 2160p UHD BluRay Remux HDR10P DV HEVC Atmos-PmP",https://hduse.net/topic-f9-the-fast-saga-2021-dc-2160p-uhd-bluray-remux-hdr10p-dv-hevc-atmos-pmp-22913.html
16,"Mortal Kombat Legends Battle of the Realms 2021 2160p UHD Blu-ray Remux HEVC DTS-HD M",https://hduse.net/topic-mortal-kombat-legends-battle-of-the-realms-2021-2160p-uhd-blu-ray-remux-hevc-dts-hd-m-22873.html
16,"Dune 1984 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-dune-1984-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-22796.html
16,"In the Heights 2021 2160p UHD Blu-ray Remux HEVC TrueHD 7 1-HDT",https://hduse.net/topic-in-the-heights-2021-2160p-uhd-blu-ray-remux-hevc-truehd-7-1-hdt-22680.html
16,"Lady Vengeance 2005 2160p UHD HDR BluRay DTS-HD MA 5.1 Remux-NOGRP",https://hduse.net/topic-lady-vengeance-2005-2160p-uhd-hdr-bluray-dts-hd-ma-5-1-remux-nogrp-22678.html
16,"Now You See Me (2013-2016) 2160p UHD Remux HEVC HDR TrueHD Atmos 7.1-MiXED",https://hduse.net/topic-now-you-see-me-2013-2016-2160p-uhd-remux-hevc-hdr-truehd-atmos-7-1-mixed-20475.html
16,"Escape from New York 1981 UHD BluRay 2160p DTS-HD MA 5.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-escape-from-new-york-1981-uhd-bluray-2160p-dts-hd-ma-5-1-dv-hevc-remux-framestor-22614.html
16,"Dolittle 2020 UHD BluRay 2160p TrueHD Atmos 7.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-dolittle-2020-uhd-bluray-2160p-truehd-atmos-7-1-dv-hevc-remux-framestor-22611.html
17,"The Conjuring The Devil Made Me Do It 2021 2160p UHD Remux HEVC HDR TrueHD Atmos 7 1-",https://hduse.net/topic-the-conjuring-the-devil-made-me-do-it-2021-2160p-uhd-remux-hevc-hdr-truehd-atmos-7-1-22375.html
17,"The Prestige 2006 2160p UHD Blu-ray HDR10 REMUX HEVC DTS-HD MA 5.1-HDH",https://hduse.net/topic-the-prestige-2006-2160p-uhd-blu-ray-hdr10-remux-hevc-dts-hd-ma-5-1-hdh-22319.html
17,"The Cat o Nine Tails 1971 2160p BluRay REMUX HEVC DTS-HD MA 1 0-FGT",https://hduse.net/topic-the-cat-o-nine-tails-1971-2160p-bluray-remux-hevc-dts-hd-ma-1-0-fgt-22317.html
17,"Us 2019 UHD BluRay 2160p TrueHD Atmos 7.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-us-2019-uhd-bluray-2160p-truehd-atmos-7-1-dv-hevc-remux-framestor-22315.html
17,"Shazam 2019 UHD BluRay 2160p TrueHD Atmos 7.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-shazam-2019-uhd-bluray-2160p-truehd-atmos-7-1-dv-hevc-remux-framestor-22313.html
17,"Cruella 2021 2160p UHD BluRay REMUX HDR HEVC Atmos-TRiToN",https://hduse.net/topic-cruella-2021-2160p-uhd-bluray-remux-hdr-hevc-atmos-triton-22232.html
17,"War of the Worlds 2005 UHD BluRay 2160p TrueHD Atmos 7.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-war-of-the-worlds-2005-uhd-bluray-2160p-truehd-atmos-7-1-dv-hevc-remux-framestor-22228.html
17,"Warm Bodies 2013 UHD BluRay 2160p TrueHD Atmos 7.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-warm-bodies-2013-uhd-bluray-2160p-truehd-atmos-7-1-dv-hevc-remux-framestor-22226.html
17,"Avengement 2019 Uncut 2160p UHD BluRay Remux HEVC HDR DTS-HD MA 5.1-SPHD",https://hduse.net/topic-avengement-2019-uncut-2160p-uhd-bluray-remux-hevc-hdr-dts-hd-ma-5-1-sphd-22224.html
17,"Hitman's Wife's Bodyguard 2021 2160p UHD Remux HEVC HDR TrueHD Atmos 7 1-playBD",https://hduse.net/topic-hitman-s-wife-s-bodyguard-2021-2160p-uhd-remux-hevc-hdr-truehd-atmos-7-1-playbd-22166.html
17,"The Big Ugly 2020 Hybrid 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-the-big-ugly-2020-hybrid-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-22155.html
17,"Waves 2019 2160p UHD Blu-ray Remux HEVC TrueHD 7 1-HDT",https://hduse.net/topic-waves-2019-2160p-uhd-blu-ray-remux-hevc-truehd-7-1-hdt-22128.html
17,"Peter Rabbit 2 The Runaway 2021 2160p UHD Remux HEVC HDR TrueHD Atmos 7 1-playBD",https://hduse.net/topic-peter-rabbit-2-the-runaway-2021-2160p-uhd-remux-hevc-hdr-truehd-atmos-7-1-playbd-22018.html
17,"The Beastmaster 1982 UHD BluRay 2160p DTS-HD MA 5.1 HEVC REMUX-FraMeSToR",https://hduse.net/topic-the-beastmaster-1982-uhd-bluray-2160p-dts-hd-ma-5-1-hevc-remux-framestor-22016.html
17,"The Babadook 2014 UHD BluRay 2160p DTS-HD MA 5.1 HEVC REMUX-FraMeSToR",https://hduse.net/topic-the-babadook-2014-uhd-bluray-2160p-dts-hd-ma-5-1-hevc-remux-framestor-21984.html
17,"The Hills Have Eyes 1977 2160p UHD HDR10 HEVC DTS-MD-MA 7.1 REMUX-demonen",https://hduse.net/topic-the-hills-have-eyes-1977-2160p-uhd-hdr10-hevc-dts-md-ma-7-1-remux-demonen-21982.html
17,"The Transformers The Movie 1986 UHD BluRay 2160p DTS-HD MA 5.1 DV HEVC REMUX-FraMeSTo",https://hduse.net/topic-the-transformers-the-movie-1986-uhd-bluray-2160p-dts-hd-ma-5-1-dv-hevc-remux-framesto-21950.html
17,"Wonders of the Sea 2017 2160p UHD Bluray REMUX HDR10 HEVC DTS-HD MA 2 0-4K4U",https://hduse.net/topic-wonders-of-the-sea-2017-2160p-uhd-bluray-remux-hdr10-hevc-dts-hd-ma-2-0-4k4u-21902.html
17,"Born a Champion 2021 2160p UHD BluRay Remux HEVC HDR10+ DTS-HD MA 5.1-SPHD",https://hduse.net/topic-born-a-champion-2021-2160p-uhd-bluray-remux-hevc-hdr10-dts-hd-ma-5-1-sphd-21900.html
17,"True Romance 1993 REMASTERED DC 2160p UHD BluRay REMUX HDR10 HEVC DV DTS-HD MA 5.1-RU",https://hduse.net/topic-true-romance-1993-remastered-dc-2160p-uhd-bluray-remux-hdr10-hevc-dv-dts-hd-ma-5-1-ru-21891.html
18,"Looper 2012 Hybrid 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-looper-2012-hybrid-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-21875.html
18,"A League of Their Own 1992 2160p UHD Remux HEVC HDR Atmos TrueHD 7 1-playBD",https://hduse.net/topic-a-league-of-their-own-1992-2160p-uhd-remux-hevc-hdr-atmos-truehd-7-1-playbd-21861.html
18,"The Blues Brothers 1980 Theatrical Cut 2160p UHD Remux HEVC HDR DTS-X 7 1-playBD",https://hduse.net/topic-the-blues-brothers-1980-theatrical-cut-2160p-uhd-remux-hevc-hdr-dts-x-7-1-playbd-21859.html
18,"A Quiet Place Part II 2020 2160p UHD Remux HEVC HDR TrueHD Atmos 7 1-playBD",https://hduse.net/topic-a-quiet-place-part-ii-2020-2160p-uhd-remux-hevc-hdr-truehd-atmos-7-1-playbd-21849.html
18,"10 Cloverfield Lane 2016 2160p UHD Remux HEVC HDR TrueHD Atmos 7 1-playBD",https://hduse.net/topic-10-cloverfield-lane-2016-2160p-uhd-remux-hevc-hdr-truehd-atmos-7-1-playbd-21847.html
18,"Ran 1985 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-ran-1985-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-21744.html
18,"Spiral From the Book of Saw 2021 2160p UHD HDR BluRay REMUX TrueHD Atmos 7 1-SPHD",https://hduse.net/topic-spiral-from-the-book-of-saw-2021-2160p-uhd-hdr-bluray-remux-truehd-atmos-7-1-sphd-21670.html
18,"Wild 2014 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-wild-2014-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-21662.html
18,"Spectre 2015 UHD BluRay 2160p DTS-HD MA 7.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-spectre-2015-uhd-bluray-2160p-dts-hd-ma-7-1-dv-hevc-remux-framestor-21597.html
18,"Trolls World Tour 2020 UHD BluRay 2160p TrueHD Atmos 7.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-trolls-world-tour-2020-uhd-bluray-2160p-truehd-atmos-7-1-dv-hevc-remux-framestor-21581.html
18,"Howard the Duck 1986 UHD BluRay 2160p DTS-X 7.1 HEVC REMUX-FraMeSToR",https://hduse.net/topic-howard-the-duck-1986-uhd-bluray-2160p-dts-x-7-1-hevc-remux-framestor-21541.html
18,"Almost Famous 2000 Bootleg Cut 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-almost-famous-2000-bootleg-cut-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-21528.html
18,"Scott Pilgrim vs the World 2010 2160p UHD BluRay REMUX DV HDR HEVC Atmos-TRiToN",https://hduse.net/topic-scott-pilgrim-vs-the-world-2010-2160p-uhd-bluray-remux-dv-hdr-hevc-atmos-triton-21526.html
18,"Mortal Kombat 2021 2160p UHD BluRay REMUX HDR HEVC Atmos-EPSiLON",https://hduse.net/topic-mortal-kombat-2021-2160p-uhd-bluray-remux-hdr-hevc-atmos-epsilon-21463.html
18,"Mary Queen of Scots 2018 2160p UHD Remux HEVC HDR TrueHD Atmos 7 1-playBD",https://hduse.net/topic-mary-queen-of-scots-2018-2160p-uhd-remux-hevc-hdr-truehd-atmos-7-1-playbd-21443.html
18,"National Lampoon's Animal House 1978 2160p UHD Remux HEVC HDR DTS X 7 1-playBD",https://hduse.net/topic-national-lampoon-s-animal-house-1978-2160p-uhd-remux-hevc-hdr-dts-x-7-1-playbd-21441.html
18,"Crouching Tiger Hidden Dragon 2000 2160p UHD BluRay REMUX HDR10 HEVC ATMOS TrueHD 7 1",https://hduse.net/topic-crouching-tiger-hidden-dragon-2000-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-21430.html
18,"Snatch 2000 REPACK UHD BluRay 2160p TrueHD Atmos 7.1 HEVC REMUX-FraMeSToR",https://hduse.net/topic-snatch-2000-repack-uhd-bluray-2160p-truehd-atmos-7-1-hevc-remux-framestor-21390.html
18,"Scanner Cop II 1995 2160p UHD Bluray Remux HDR10 HEVC DTS-HDMA 2 0-4K4U",https://hduse.net/topic-scanner-cop-ii-1995-2160p-uhd-bluray-remux-hdr10-hevc-dts-hdma-2-0-4k4u-21345.html
18,"Willy Wonka and the Chocolate Factory 1971 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-pla",https://hduse.net/topic-willy-wonka-and-the-chocolate-factory-1971-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-pla-21323.html
19,"The Good The Bad And The Ugly 1966 Theatrical 2160p UHD Bluray REMUX SDR HEVC DTS-HD",https://hduse.net/topic-the-good-the-bad-and-the-ugly-1966-theatrical-2160p-uhd-bluray-remux-sdr-hevc-dts-hd-21315.html
19,"Kolskaya sverhglubokaya 2020 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-kolskaya-sverhglubokaya-2020-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-21276.html
